Start,End,Distance
4498,5801,40.64
4498,5804,44.82
4498,5805,
4498,5806,3.14
4498,5812,70.79
4498,5813,133.62
4498,5818,72.29
4498,5821,12.76
4498,5824,91.73
4498,5832,66.17
4498,5833,39.45
4498,5838,96.04
4498,5843,34.64
4498,5844,19.48
4498,5846,53.3
4498,5848,53.27
4498,5853,122.18
4498,5862,88.18
4498,5865,80.2
4498,5866,71.75
4498,5872,29.45
4498,5875,39.56
4498,5877,204.83
4498,5879,136.3
4498,5881,189.87
4498,5884,24.56
4498,5885,166.65
4498,5886,36.3
4498,5887,86.97
4498,5891,165.62
4498,5893,46.59
4498,5911,3.91
4498,5917,58.87
4501,1,136.32
4501,4000,135.21
4501,4001,113.99
4501,4002,128.64
4501,4006,134.02
4501,4008,113.62
4501,4010,103.75
4501,4011,226.63
4501,4012,191.02
4501,4014,83.02
4501,4015,116.9
4501,4016,157.51
4501,4018,118.9
4501,4021,76.67
4501,4027,125.52
4501,4032,197.28
4501,4033,122.82
4501,4034,103.28
4501,4035,239.92
4501,4045,138.83
4501,4048,76.89
4501,4059,219.9
4501,4064,
4501,4071,139.17
4501,4077,94.45
4501,4087,124.47
4501,4088,42.24
4501,4105,151.7
4501,4114,43.67
4501,4116,97.13
4501,4126,60.1
4501,4139,38.93
4501,4142,83.02
4501,4144,166.97
4501,4152,138.53
4501,4164,138.18
4501,4168,173.18
4501,4176,36.54
4501,4179,155.81
4501,4191,91.2
4501,4196,91.98
4501,4207,99.82
4501,4211,104.16
4501,4212,74.78
4501,4221,95.96
4501,4222,92.73
4501,4228,75.58
4501,4232,136.27
4501,4234,173.61
4501,4248,21.73
4501,4250,31.29
4501,4252,142.02
4501,4253,147.07
4501,4258,102.5
4501,4259,103.93
4501,4273,101.29
4501,4274,172.51
4501,4303,135.35
4501,4316,190.07
4501,4324,12.13
4501,4327,117.27
4501,4330,35.66
4501,4332,99.55
4501,4339,70.68
4501,4361,62.88
4501,4374,132.21
4501,4377,
4501,4379,63.74
4501,4381,114.08
4501,4385,78.08
4501,4389,115.54
4501,4400,116.42
4501,4414,69.71
4501,4415,133.26
4501,4418,194.0
4501,4422,243.95
4501,4426,115.56
4501,4432,127.86
4501,4433,236.56
4501,4438,154.56
4501,4443,126.93
4501,4467,239.83
4501,4472,23.28
4501,4480,256.46
4501,4482,62.14
4501,4495,61.59
4501,4496,80.78
4501,4498,61.62
4501,4501,0.0
4501,4512,24.49
4501,4519,88.41
4501,4536,107.44
4501,4545,
4501,4550,104.5
4501,4568,61.49
4501,4601,108.54
4501,4603,184.94
4501,4617,139.84
4501,4622,40.21
4501,4624,
4501,4625,98.58
4501,4631,257.63
4501,4644,
4501,4652,89.29
4501,4681,231.04
4501,4686,79.39
4501,4696,73.42
4501,4716,117.64
4501,4717,79.74
4501,4721,126.77
4501,4732,112.76
4501,4740,109.94
4501,4759,124.19
4501,4765,86.91
4501,4769,85.26
4501,4771,130.72
4501,4772,198.91
4501,4805,185.72
4501,4806,171.93
4501,4809,17.06
4501,4817,89.53
4501,4832,135.49
4501,4850,78.04
4501,4852,139.23
4501,4853,90.39
4501,4863,137.14
4501,4878,224.44
4501,4888,75.35
4501,4889,89.48
4501,4910,12.24
4501,4915,85.38
4501,4919,55.11
4501,4925,163.05
4501,4931,8.04
4501,4942,56.98
4501,4946,130.39
4501,4953,156.47
4501,4963,88.67
4501,4964,79.35
4501,4968,71.66
4501,4969,158.31
4501,4970,55.03
4501,4996,166.68
4501,5005,82.43
4501,5033,104.36
4501,5039,139.3
4501,5049,67.95
4501,5050,120.69
4501,5051,62.82
4501,5054,115.98
4501,5067,102.7
4501,5076,138.18
4501,5086,253.05
4501,5087,114.19
4501,5095,229.93
4501,5096,105.11
4501,5105,25.91
4501,5106,67.73
4501,5111,137.08
4501,5118,206.73
4501,5120,31.6
4501,5125,88.54
4501,5137,161.83
4501,5140,99.27
4501,5143,80.11
4501,5155,65.32
4501,5162,98.99
4501,5164,82.62
4501,5174,50.29
4501,5181,37.67
4501,5189,158.45
4501,5200,140.73
4501,5201,221.4
4501,5205,26.61
4501,5207,135.89
4501,5212,16.62
4501,5213,229.71
4501,5215,101.64
4501,5226,200.95
4501,5229,44.16
4501,5231,
4501,5232,87.49
4501,5233,154.05
4501,5241,68.5
4501,5257,102.38
4501,5259,128.78
4501,5261,57.22
4501,5292,249.21
4501,5304,216.05
4501,5309,216.35
4501,5311,127.91
4501,5315,190.83
4501,5322,79.73
4501,5325,109.0
4501,5333,221.15
4501,5335,105.07
4501,5339,208.5
4501,5351,109.18
4501,5357,183.5
4501,5372,144.63
4501,5373,64.84
4501,5375,115.32
4501,5379,268.48
4501,5382,42.78
4501,5389,179.03
4501,5414,138.83
4501,5419,238.33
4501,5426,140.67
4501,5435,115.69
4501,5440,93.53
4501,5443,212.27
4501,5463,102.19
4501,5466,66.34
4501,5473,136.05
4501,5478,41.92
4501,5491,104.25
4501,5492,1.33
4501,5493,107.68
4501,5496,70.87
4501,5499,65.83
4501,5519,118.33
4501,5522,45.1
4501,5530,101.04
4501,5545,200.45
4501,5562,78.23
4501,5568,212.76
4501,5579,224.41
4501,5584,84.16
4501,5601,121.7
4501,5602,105.66
4501,5606,33.25
4501,5616,58.06
4501,5619,21.78
4501,5620,152.42
4501,5622,271.54
4501,5626,94.95
4501,5633,101.98
4501,5637,146.81
4501,5643,78.57
4501,5647,125.41
4501,5660,181.06
4501,5664,93.88
4501,5669,202.98
4501,5676,144.19
4501,5677,118.87
4501,5679,
4501,5685,117.85
4501,5686,130.43
4501,5690,31.27
4501,5694,284.82
4501,5699,56.54
4501,5700,134.69
4501,5721,85.64
4501,5722,206.69
4501,5723,141.15
4501,5729,130.3
4501,5738,107.77
4501,5739,51.23
4501,5741,117.64
4501,5747,214.8
4501,5754,91.86
4501,5763,78.75
4501,5764,89.05
4501,5768,100.1
4501,5769,21.55
4501,5771,42.88
4501,5782,175.14
4501,5789,38.67
4501,5793,82.57
4501,5795,101.3
4501,5801,79.72
4501,5804,104.2
4501,5805,
4501,5806,62.11
4501,5812,128.46
4501,5813,187.97
4501,5818,17.95
4501,5821,46.93
4501,5824,150.83
4501,5832,126.5
4501,5833,94.85
4501,5838,150.38
4501,5843,88.98
4501,5844,74.61
4501,5846,123.09
4501,5848,113.61
4501,5853,176.52
4501,5862,46.63
4501,5865,147.71
4501,5866,108.19
4501,5872,85.23
4501,5875,78.64
4501,5877,259.18
4501,5879,190.64
4501,5881,244.22
4501,5884,78.91
4501,5885,220.99
4501,5886,94.16
4501,5887,141.32
4501,5891,219.96
4501,5893,103.89
4501,5911,61.46
4501,5917,72.46
4512,1,152.67
4512,4000,151.57
4512,4001,130.35
4512,4002,144.99
4512,4006,117.33
4512,4008,129.97
4512,4010,120.11
4512,4011,242.99
4512,4012,207.37
4512,4014,99.37
4512,4015,133.25
4512,4016,173.86
4512,4018,108.66
4512,4021,93.02
4512,4027,141.87
4512,4032,213.63
4512,4033,139.18
4512,4034,119.64
4512,4035,256.27
4512,4045,155.18
4512,4048,93.25
4512,4059,236.25
4512,4064,
4512,4071,155.53
4512,4077,110.8
4512,4087,140.83
4512,4088,58.6
4512,4105,168.06
4512,4114,60.02
4512,4116,113.48
4512,4126,76.45
4512,4139,45.12
4512,4142,99.38
4512,4144,183.32
4512,4152,154.89
4512,4164,154.53
4512,4168,189.54
4512,4176,52.89
4512,4179,172.17
4512,4191,107.55
4512,4196,108.33
4512,4207,116.18
4512,4211,120.52
4512,4212,91.14
4512,4221,112.32
4512,4222,109.09
4512,4228,91.94
4512,4232,152.62
4512,4234,189.96
4512,4248,9.51
4512,4250,29.12
4512,4252,158.37
4512,4253,163.43
4512,4258,118.86
4512,4259,120.29
4512,4273,117.65
4512,4274,188.87
4512,4303,151.7
4512,4316,206.43
4512,4324,28.48
4512,4327,133.63
4512,4330,54.71
4512,4332,115.9
4512,4339,87.03
4512,4361,79.23
4512,4374,148.57
4512,4377,
4512,4379,80.09
4512,4381,130.44
4512,4385,94.44
4512,4389,131.89
4512,4400,132.78
4512,4414,86.07
4512,4415,149.61
4512,4418,210.35
4512,4422,260.31
4512,4426,131.91
4512,4432,144.22
4512,4433,252.91
4512,4438,170.92
4512,4443,143.28
4512,4467,256.19
4512,4472,26.85
4512,4480,272.82
4512,4482,78.5
4512,4495,77.94
4512,4496,97.14
4512,4498,77.97
4512,4501,21.06
4512,4512,0.0
4512,4519,104.77
4512,4536,123.79
4512,4545,
4512,4550,120.85
4512,4568,77.85
4512,4601,124.89
4512,4603,201.29
4512,4617,156.2
4512,4622,59.25
4512,4624,
4512,4625,114.93
4512,4631,273.98
4512,4644,
4512,4652,105.64
4512,4681,247.39
4512,4686,95.75
4512,4696,89.77
4512,4716,134.0
4512,4717,96.09
4512,4721,143.12
4512,4732,129.11
4512,4740,126.3
4512,4759,140.54
4512,4765,103.27
4512,4769,101.61
4512,4771,120.01
4512,4772,215.27
4512,4805,202.08
4512,4806,188.29
4512,4809,17.79
4512,4817,105.88
4512,4832,151.85
4512,4850,69.36
4512,4852,155.58
4512,4853,106.75
4512,4863,153.5
4512,4878,240.79
4512,4888,91.7
4512,4889,105.83
4512,4910,8.19
4512,4915,101.74
4512,4919,71.46
4512,4925,179.4
4512,4931,16.57
4512,4942,73.34
4512,4946,146.75
4512,4953,172.83
4512,4963,105.03
4512,4964,76.9
4512,4968,88.02
4512,4969,174.66
4512,4970,71.38
4512,4996,183.04
4512,5005,98.78
4512,5033,120.71
4512,5039,155.65
4512,5049,78.32
4512,5050,137.04
4512,5051,79.17
4512,5054,132.33
4512,5067,119.05
4512,5076,154.53
4512,5086,269.4
4512,5087,130.54
4512,5095,246.28
4512,5096,121.47
4512,5105,23.74
4512,5106,84.09
4512,5111,153.44
4512,5118,223.08
4512,5120,47.95
4512,5125,104.89
4512,5137,178.18
4512,5140,115.63
4512,5143,96.46
4512,5155,81.68
4512,5162,115.35
4512,5164,98.97
4512,5174,66.64
4512,5181,54.03
4512,5189,174.81
4512,5200,157.09
4512,5201,237.76
4512,5205,10.92
4512,5207,152.25
4512,5212,26.66
4512,5213,246.07
4512,5215,118.0
4512,5226,217.3
4512,5229,60.51
4512,5231,
4512,5232,103.84
4512,5233,170.41
4512,5241,84.85
4512,5257,118.73
4512,5259,145.13
4512,5261,49.69
4512,5292,265.56
4512,5304,232.4
4512,5309,232.7
4512,5311,144.26
4512,5315,207.18
4512,5322,96.08
4512,5325,125.35
4512,5333,237.51
4512,5335,121.42
4512,5339,224.85
4512,5351,125.54
4512,5357,199.85
4512,5372,160.99
4512,5373,81.2
4512,5375,131.67
4512,5379,284.84
4512,5382,47.16
4512,5389,195.38
4512,5414,155.19
4512,5419,254.68
4512,5426,157.02
4512,5435,132.05
4512,5440,109.89
4512,5443,228.63
4512,5463,118.55
4512,5466,82.69
4512,5473,152.4
4512,5478,60.96
4512,5491,120.6
4512,5492,21.7
4512,5493,124.04
4512,5496,87.23
4512,5499,76.2
4512,5519,134.68
4512,5522,46.29
4512,5530,117.4
4512,5545,216.81
4512,5562,94.59
4512,5568,229.12
4512,5579,240.76
4512,5584,100.52
4512,5601,138.05
4512,5602,122.01
4512,5606,49.95
4512,5616,74.41
4512,5619,37.5
4512,5620,168.78
4512,5622,287.9
4512,5626,111.31
4512,5633,118.34
4512,5637,163.17
4512,5643,94.93
4512,5647,141.76
4512,5660,197.41
4512,5664,110.23
4512,5669,219.34
4512,5676,160.54
4512,5677,108.63
4512,5679,
4512,5685,134.21
4512,5686,146.79
4512,5690,47.62
4512,5694,301.17
4512,5699,72.89
4512,5700,151.05
4512,5721,101.99
4512,5722,223.05
4512,5723,157.51
4512,5729,146.65
4512,5738,124.12
4512,5739,67.58
4512,5741,134.0
4512,5747,231.15
4512,5754,108.22
4512,5763,95.1
4512,5764,105.41
4512,5768,116.45
4512,5769,19.38
4512,5771,44.19
4512,5782,191.5
4512,5789,55.02
4512,5793,73.89
4512,5795,117.65
4512,5801,96.07
4512,5804,120.55
4512,5805,
4512,5806,78.47
4512,5812,144.81
4512,5813,204.32
4512,5818,28.29
4512,5821,63.29
4512,5824,167.19
4512,5832,142.85
4512,5833,111.21
4512,5838,166.73
4512,5843,105.33
4512,5844,90.97
4512,5846,139.45
4512,5848,129.96
4512,5853,192.88
4512,5862,43.15
4512,5865,164.06
4512,5866,124.54
4512,5872,101.59
4512,5875,95.0
4512,5877,275.53
4512,5879,206.99
4512,5881,260.57
4512,5884,95.26
4512,5885,237.35
4512,5886,110.51
4512,5887,157.67
4512,5891,236.32
4512,5893,120.24
4512,5911,77.81
4512,5917,88.82
4519,1,86.65
4519,4000,76.85
4519,4001,58.32
4519,4002,72.97
4519,4006,135.67
4519,4008,77.4
4519,4010,67.53
4519,4011,170.96
4519,4012,113.02
4519,4014,55.53
4519,4015,79.43
4519,4016,101.83
4519,4018,120.55
4519,4021,66.25
4519,4027,69.84
4519,4032,141.6
4519,4033,85.5
4519,4034,65.81
4519,4035,174.91
4519,4045,101.5
4519,4048,24.0
4519,4059,164.23
4519,4064,
4519,4071,86.68
4519,4077,60.6
4519,4087,68.8
4519,4088,72.06
4519,4105,96.03
4519,4114,78.53
4519,4116,62.95
4519,4126,37.66
4519,4139,85.38
4519,4142,84.67
4519,4144,111.3
4519,4152,86.25
4519,4164,79.82
4519,4168,95.18
4519,4176,65.17
4519,4179,100.14
4519,4191,37.07
4519,4196,47.72
4519,4207,65.98
4519,4211,70.31
4519,4212,19.68
4519,4221,62.12
4519,4222,23.15
4519,4228,46.17
4519,4232,83.99
4519,4234,95.61
4519,4248,103.24
4519,4250,89.2
4519,4252,83.66
4519,4253,91.4
4519,4258,68.4
4519,4259,69.83
4519,4273,49.61
4519,4274,135.19
4519,4303,98.02
4519,4316,152.75
4519,4324,78.18
4519,4327,79.8
4519,4330,72.81
4519,4332,39.71
4519,4339,30.29
4519,4361,46.92
4519,4374,94.89
4519,4377,
4519,4379,30.98
4519,4381,48.72
4519,4385,17.44
4519,4389,33.18
4519,4400,79.1
4519,4414,25.45
4519,4415,80.77
4519,4418,138.32
4519,4422,188.28
4519,4426,60.36
4519,4432,69.95
4519,4433,180.88
4519,4438,98.89
4519,4443,89.6
4519,4467,184.16
4519,4472,84.23
4519,4480,200.79
4519,4482,63.79
4519,4495,48.28
4519,4496,24.12
4519,4498,33.61
4519,4501,87.66
4519,4512,106.0
4519,4519,0.0
4519,4536,58.58
4519,4545,
4519,4550,44.81
4519,4568,34.84
4519,4601,52.86
4519,4603,106.94
4519,4617,81.48
4519,4622,79.49
4519,4624,
4519,4625,12.0
4519,4631,201.95
4519,4644,
4519,4652,22.59
4519,4681,175.37
4519,4686,28.61
4519,4696,75.07
4519,4716,69.0
4519,4717,33.71
4519,4721,74.28
4519,4732,76.53
4519,4740,54.27
4519,4759,71.7
4519,4765,5.89
4519,4769,7.52
4519,4771,135.91
4519,4772,143.24
4519,4805,130.05
4519,4806,116.26
4519,4809,98.57
4519,4817,17.23
4519,4832,86.9
4519,4850,59.48
4519,4852,83.55
4519,4853,26.98
4519,4863,81.47
4519,4878,168.76
4519,4888,22.71
4519,4889,20.45
4519,4910,93.75
4519,4915,41.12
4519,4919,56.75
4519,4925,107.37
4519,4931,88.81
4519,4942,37.54
4519,4946,82.9
4519,4953,100.8
4519,4963,44.41
4519,4964,102.72
4519,4968,73.31
4519,4969,120.98
4519,4970,53.04
4519,4996,88.68
4519,5005,84.07
4519,5033,34.77
4519,5039,83.62
4519,5049,110.59
4519,5050,83.36
4519,5051,32.56
4519,5054,88.35
4519,5067,65.23
4519,5076,79.82
4519,5086,197.37
4519,5087,58.51
4519,5095,174.25
4519,5096,39.01
4519,5105,89.21
4519,5106,27.34
4519,5111,59.08
4519,5118,153.47
4519,5120,75.74
4519,5125,58.29
4519,5137,111.27
4519,5140,61.8
4519,5143,13.35
4519,5155,47.9
4519,5162,64.89
4519,5164,38.35
4519,5174,68.32
4519,5181,71.32
4519,5189,80.45
4519,5200,86.71
4519,5201,184.08
4519,5205,108.12
4519,5207,80.22
4519,5212,85.53
4519,5213,174.04
4519,5215,65.42
4519,5226,157.45
4519,5229,45.93
4519,5231,
4519,5232,57.93
4519,5233,98.38
4519,5241,26.78
4519,5257,32.79
4519,5259,72.5
4519,5261,92.51
4519,5292,193.53
4519,5304,158.02
4519,5309,179.02
4519,5311,72.23
4519,5315,135.15
4519,5322,26.79
4519,5325,72.78
4519,5333,165.48
4519,5335,59.09
4519,5339,130.5
4519,5351,39.6
4519,5357,127.82
4519,5372,88.96
4519,5373,66.49
4519,5375,44.51
4519,5379,212.81
4519,5382,85.13
4519,5389,123.36
4519,5414,80.47
4519,5419,182.65
4519,5426,84.99
4519,5435,33.34
4519,5440,59.43
4519,5443,156.6
4519,5463,57.93
4519,5466,28.17
4519,5473,80.38
4519,5478,81.21
4519,5491,66.78
4519,5492,84.43
4519,5493,70.21
4519,5496,30.51
4519,5499,98.84
4519,5519,58.44
4519,5522,87.46
4519,5530,64.82
4519,5545,144.78
4519,5562,50.61
4519,5568,157.09
4519,5579,168.73
4519,5584,5.77
4519,5601,69.22
4519,5602,59.73
4519,5606,58.51
4519,5616,36.2
4519,5619,68.48
4519,5620,96.75
4519,5622,215.87
4519,5626,16.95
4519,5633,42.86
4519,5637,109.49
4519,5643,80.22
4519,5647,88.08
4519,5660,125.38
4519,5664,56.48
4519,5669,124.98
4519,5676,89.54
4519,5677,120.52
4519,5679,
4519,5685,68.39
4519,5686,78.15
4519,5690,75.41
4519,5694,229.14
4519,5699,47.88
4519,5700,97.37
4519,5721,51.92
4519,5722,151.02
4519,5723,82.45
4519,5729,92.98
4519,5738,25.41
4519,5739,86.52
4519,5741,59.62
4519,5747,136.8
4519,5754,47.6
4519,5763,28.15
4519,5764,40.46
4519,5768,42.21
4519,5769,92.98
4519,5771,85.23
4519,5782,97.14
4519,5789,70.63
4519,5793,64.01
4519,5795,45.34
4519,5801,26.22
4519,5804,70.35
4519,5805,
4519,5806,39.85
4519,5812,78.64
4519,5813,132.29
4519,5818,85.95
4519,5821,46.99
4519,5824,113.51
4519,5832,74.22
4519,5833,60.75
4519,5838,94.7
4519,5843,31.86
4519,5844,17.87
4519,5846,77.41
4519,5848,77.38
4519,5853,120.85
4519,5862,89.01
4519,5865,69.71
4519,5866,90.92
4519,5872,59.16
4519,5875,17.76
4519,5877,203.5
4519,5879,134.96
4519,5881,188.54
4519,5884,34.42
4519,5885,165.32
4519,5886,60.16
4519,5887,85.64
4519,5891,164.29
4519,5893,66.56
4519,5911,47.3
4519,5917,44.84
4536,1,144.86
4536,4000,135.06
4536,4001,116.53
4536,4002,131.18
4536,4006,181.65
4536,4008,129.97
4536,4010,120.1
4536,4011,229.17
4536,4012,145.91
4536,4014,108.1
4536,4015,132.0
4536,4016,160.04
4536,4018,166.53
4536,4021,124.3
4536,4027,128.06
4536,4032,199.81
4536,4033,138.07
4536,4034,118.38
4536,4035,233.13
4536,4045,154.07
4536,4048,48.95
4536,4059,222.44
4536,4064,
4536,4071,155.52
4536,4077,113.17
4536,4087,127.01
4536,4088,118.04
4536,4105,154.24
4536,4114,124.51
4536,4116,115.52
4536,4126,92.08
4536,4139,105.97
4536,4142,130.65
4536,4144,169.51
4536,4152,154.88
4536,4164,138.03
4536,4168,128.08
4536,4176,82.98
4536,4179,158.35
4536,4191,29.15
4536,4196,100.28
4536,4207,118.54
4536,4211,122.88
4536,4212,72.25
4536,4221,114.69
4536,4222,39.53
4536,4228,98.74
4536,4232,152.61
4536,4234,128.5
4536,4248,135.55
4536,4250,109.8
4536,4252,141.87
4536,4253,149.61
4536,4258,120.97
4536,4259,122.4
4536,4273,107.82
4536,4274,187.76
4536,4303,150.59
4536,4316,205.32
4536,4324,124.16
4536,4327,132.37
4536,4330,93.4
4536,4332,97.92
4536,4339,82.86
4536,4361,99.49
4536,4374,147.46
4536,4377,
4536,4379,83.55
4536,4381,11.48
4536,4385,51.94
4536,4389,91.39
4536,4400,131.67
4536,4414,78.02
4536,4415,149.6
4536,4418,196.53
4536,4422,246.49
4536,4426,118.57
4536,4432,144.21
4536,4433,239.09
4536,4438,157.1
4536,4443,142.17
4536,4467,242.37
4536,4472,104.83
4536,4480,259.0
4536,4482,109.77
4536,4495,93.97
4536,4496,76.69
4536,4498,94.26
4536,4501,133.64
4536,4512,151.99
4536,4519,58.58
4536,4536,0.0
4536,4545,
4536,4550,103.02
4536,4568,93.34
4536,4601,111.08
4536,4603,139.83
4536,4617,139.69
4536,4622,100.08
4536,4624,
4536,4625,53.47
4536,4631,260.16
4536,4644,
4536,4652,45.94
4536,4681,233.58
4536,4686,40.62
4536,4696,121.05
4536,4716,121.57
4536,4717,41.4
4536,4721,143.12
4536,4732,129.1
4536,4740,112.48
4536,4759,140.54
4536,4765,57.35
4536,4769,61.51
4536,4771,178.35
4536,4772,201.45
4536,4805,188.26
4536,4806,174.47
4536,4809,117.91
4536,4817,46.18
4536,4832,145.11
4536,4850,80.08
4536,4852,141.76
4536,4853,85.19
4536,4863,139.68
4536,4878,226.98
4536,4888,75.28
4536,4889,43.27
4536,4910,139.74
4536,4915,93.69
4536,4919,102.73
4536,4925,165.58
4536,4931,134.8
4536,4942,61.56
4536,4946,151.73
4536,4953,159.01
4536,4963,96.98
4536,4964,148.7
4536,4968,119.29
4536,4969,173.55
4536,4970,66.51
4536,4996,121.58
4536,5005,130.06
4536,5033,30.64
4536,5039,141.83
4536,5049,93.01
4536,5050,135.93
4536,5051,78.54
4536,5054,75.51
4536,5067,117.8
4536,5076,138.03
4536,5086,255.58
4536,5087,116.73
4536,5095,232.46
4536,5096,31.39
4536,5105,109.8
4536,5106,79.91
4536,5111,91.98
4536,5118,211.68
4536,5120,121.73
4536,5125,110.86
4536,5137,180.11
4536,5140,114.37
4536,5143,70.17
4536,5155,54.97
4536,5162,117.46
4536,5164,90.92
4536,5174,114.3
4536,5181,117.3
4536,5189,113.35
4536,5200,144.92
4536,5201,236.65
4536,5205,139.63
4536,5207,138.43
4536,5212,131.51
4536,5213,232.25
4536,5215,117.99
4536,5226,216.2
4536,5229,78.98
4536,5231,
4536,5232,110.5
4536,5233,156.59
4536,5241,79.35
4536,5257,32.94
4536,5259,130.71
4536,5261,138.5
4536,5292,251.75
4536,5304,216.23
4536,5309,231.59
4536,5311,130.44
4536,5315,193.36
4536,5322,79.36
4536,5325,125.35
4536,5333,223.69
4536,5335,111.66
4536,5339,163.39
4536,5351,30.58
4536,5357,186.04
4536,5372,147.17
4536,5373,112.47
4536,5375,36.4
4536,5379,271.02
4536,5382,105.72
4536,5389,181.57
4536,5414,138.68
4536,5419,240.86
4536,5426,147.84
4536,5435,91.55
4536,5440,112.0
4536,5443,214.81
4536,5463,110.5
4536,5466,80.74
4536,5473,138.59
4536,5478,101.8
4536,5491,119.35
4536,5492,130.41
4536,5493,122.78
4536,5496,53.33
4536,5499,88.57
4536,5519,116.65
4536,5522,108.05
4536,5530,117.39
4536,5545,202.99
4536,5562,30.33
4536,5568,215.3
4536,5579,180.68
4536,5584,60.41
4536,5601,138.04
4536,5602,112.3
4536,5606,79.1
4536,5616,91.26
4536,5619,89.07
4536,5620,154.96
4536,5622,274.08
4536,5626,49.85
4536,5633,20.59
4536,5637,162.06
4536,5643,126.2
4536,5647,140.65
4536,5660,183.6
4536,5664,109.05
4536,5669,157.88
4536,5676,158.37
4536,5677,166.5
4536,5679,
4536,5685,120.96
4536,5686,146.78
4536,5690,121.4
4536,5694,287.35
4536,5699,57.65
4536,5700,149.94
4536,5721,104.49
4536,5722,209.23
4536,5723,151.28
4536,5729,145.55
4536,5738,83.62
4536,5739,132.51
4536,5741,117.83
4536,5747,169.69
4536,5754,100.17
4536,5763,44.49
4536,5764,93.03
4536,5768,19.94
4536,5769,113.58
4536,5771,105.82
4536,5782,130.04
4536,5789,116.62
4536,5793,70.04
4536,5795,15.1
4536,5801,42.69
4536,5804,122.92
4536,5805,
4536,5806,94.28
4536,5812,143.71
4536,5813,190.5
4536,5818,106.54
4536,5821,92.97
4536,5824,166.08
4536,5832,142.84
4536,5833,113.32
4536,5838,152.92
4536,5843,90.07
4536,5844,70.44
4536,5846,129.98
4536,5848,129.95
4536,5853,179.06
4536,5862,109.6
4536,5865,102.6
4536,5866,143.49
4536,5872,111.73
4536,5875,52.26
4536,5877,261.71
4536,5879,193.18
4536,5881,246.75
4536,5884,86.99
4536,5885,223.53
4536,5886,112.73
4536,5887,143.85
4536,5891,222.5
4536,5893,119.13
4536,5911,99.87
4536,5917,39.61
4545,1,
4545,4000,
4545,4001,
4545,4002,
4545,4006,
4545,4008,
4545,4010,
4545,4011,
4545,4012,
4545,4014,
4545,4015,
4545,4016,
4545,4018,
4545,4021,
4545,4027,
4545,4032,
4545,4033,
4545,4034,
4545,4035,
4545,4045,
4545,4048,
4545,4059,
4545,4064,
4545,4071,
4545,4077,
4545,4087,
4545,4088,
4545,4105,
4545,4114,
4545,4116,
4545,4126,
4545,4139,
4545,4142,
4545,4144,
4545,4152,
4545,4164,
4545,4168,
4545,4176,
4545,4179,
4545,4191,
4545,4196,
4545,4207,
4545,4211,
4545,4212,
4545,4221,
4545,4222,
4545,4228,
4545,4232,
4545,4234,
4545,4248,
4545,4250,
4545,4252,
4545,4253,
4545,4258,
4545,4259,
4545,4273,
4545,4274,
4545,4303,
4545,4316,
4545,4324,
4545,4327,
4545,4330,
4545,4332,
4545,4339,
4545,4361,
4545,4374,
4545,4377,
4545,4379,
4545,4381,
4545,4385,
4545,4389,
4545,4400,
4545,4414,
4545,4415,
4545,4418,
4545,4422,
4545,4426,
4545,4432,
4545,4433,
4545,4438,
4545,4443,
4545,4467,
4545,4472,
4545,4480,
4545,4482,
4545,4495,
4545,4496,
4545,4498,
4545,4501,
4545,4512,
4545,4519,
4545,4536,
4545,4545,0.0
4545,4550,
4545,4568,
4545,4601,
4545,4603,
4545,4617,
4545,4622,
4545,4624,
4545,4625,
4545,4631,
4545,4644,
4545,4652,
4545,4681,
4545,4686,
4545,4696,
4545,4716,
4545,4717,
4545,4721,
4545,4732,
4545,4740,
4545,4759,
4545,4765,
4545,4769,
4545,4771,
4545,4772,
4545,4805,
4545,4806,
4545,4809,
4545,4817,
4545,4832,
4545,4850,
4545,4852,
4545,4853,
4545,4863,
4545,4878,
4545,4888,
4545,4889,
4545,4910,
4545,4915,
4545,4919,
4545,4925,
4545,4931,
4545,4942,
4545,4946,
4545,4953,
4545,4963,
4545,4964,
4545,4968,
4545,4969,
4545,4970,
4545,4996,
4545,5005,
4545,5033,
4545,5039,
4545,5049,
4545,5050,
4545,5051,
4545,5054,
4545,5067,
4545,5076,
4545,5086,
4545,5087,
4545,5095,
4545,5096,
4545,5105,
4545,5106,
4545,5111,
4545,5118,
4545,5120,
4545,5125,
4545,5137,
4545,5140,
4545,5143,
4545,5155,
4545,5162,
4545,5164,
4545,5174,
4545,5181,
4545,5189,
4545,5200,
4545,5201,
4545,5205,
4545,5207,
4545,5212,
4545,5213,
4545,5215,
4545,5226,
4545,5229,
4545,5231,
4545,5232,
4545,5233,
4545,5241,
4545,5257,
4545,5259,
4545,5261,
4545,5292,
